adgroup_id,hour_code,region_code,media_code,imp,clk,cost,n_days
grp-a001-02-000000045025481,17,01,27758,2,1,882,1
grp-a001-02-000000045025481,17,01,8753,1,1,1690,1
grp-a001-02-000000045025481,17,02,27758,2,2,3623,2
grp-a001-02-000000045025481,17,02,424040,3,1,440,1
grp-a001-02-000000045025481,17,02,8753,5,2,3691,2
grp-a001-02-000000045025481,17,03,8753,2,1,1510,1
grp-a001-02-000000045025481,17,06,11068,1,1,1930,1
grp-a001-02-000000045025481,17,07,33421,1,1,2236,1
grp-a001-02-000000045025481,17,09,27758,3,1,1889,1
grp-a001-02-000000045025481,17,15,27758,1,1,2174,1
grp-a001-02-000000045025481,17,15,33421,1,1,2199,1
grp-a001-02-000000045025481,17,99,33421,2,2,4341,2
grp-a001-02-000000045025481,17,99,8753,2,1,1635,1
grp-a001-02-000000045025481,18,02,8753,8,3,5640,3
grp-a001-02-000000045025481,18,03,27758,1,1,2244,1
grp-a001-02-000000045025481,18,03,8753,2,1,2088,1
grp-a001-02-000000045025481,18,07,8753,1,1,2059,1
grp-a001-02-000000045025481,18,09,11068,2,1,1907,1
grp-a001-02-000000045025481,18,09,8753,2,1,1582,1
grp-a001-02-000000045025481,18,11,27758,1,1,1402,1
grp-a001-02-000000045025481,18,11,684926,1,1,1576,1
grp-a001-02-000000045025481,18,17,8753,2,1,1840,1
grp-a001-02-000000045025481,19,01,8753,1,1,2242,1
grp-a001-02-000000045025481,19,02,27758,3,3,5636,3
grp-a001-02-000000045025481,19,02,8753,5,1,1988,1
grp-a001-02-000000045025481,19,03,8753,2,1,1908,1
grp-a001-02-000000045025481,19,04,8753,1,1,1957,1
grp-a001-02-000000045025481,19,05,27758,1,1,915,1
grp-a001-02-000000045025481,19,09,341893,1,1,1614,1
grp-a001-02-000000045025481,19,09,8753,8,2,3323,2
grp-a001-02-000000045025481,19,15,27758,1,1,2130,1
grp-a001-02-000000045025481,19,15,8753,1,1,1597,1
grp-a001-02-000000045025481,19,17,8753,1,1,2032,1
grp-a001-02-000000045025481,19,99,8753,1,1,1803,1
grp-a001-02-000000045025481,20,02,8753,24,5,9851,5
grp-a001-02-000000045025481,20,06,8753,1,1,1776,1
grp-a001-02-000000045025481,20,07,8753,1,1,1456,1
grp-a001-02-000000045025481,20,08,8753,4,1,1300,1
grp-a001-02-000000045025481,20,09,684926,5,1,1816,1
grp-a001-02-000000045025481,20,09,8753,9,4,7886,4
grp-a001-02-000000045025481,20,10,33421,2,1,2012,1
grp-a001-02-000000045025481,20,11,8753,4,1,2255,1
grp-a001-02-000000045025481,20,13,8753,1,1,1737,1
grp-a001-02-000000045025481,20,15,27758,0,1,2130,1
grp-a001-02-000000045025481,20,99,8753,2,1,1648,1
grp-a001-02-000000045025481,21,01,8753,1,1,1868,1
grp-a001-02-000000045025481,21,02,27758,1,1,1999,1
grp-a001-02-000000045025481,21,02,8753,7,3,5458,3
grp-a001-02-000000045025481,21,03,8753,1,1,1869,1
grp-a001-02-000000045025481,21,04,8753,2,1,1475,1
grp-a001-02-000000045025481,21,06,8753,1,1,2019,1
grp-a001-02-000000045025481,21,11,8753,3,1,2071,1
grp-a001-02-000000045025481,21,15,8753,1,1,1398,1
grp-a001-02-000000045025481,21,99,8753,2,2,3918,2
grp-a001-02-000000045025481,22,01,341893,1,1,935,1
grp-a001-02-000000045025481,22,01,8753,3,2,3580,2
grp-a001-02-000000045025481,22,02,27758,3,1,2080,1
grp-a001-02-000000045025481,22,02,8753,3,2,2962,2
grp-a001-02-000000045025481,22,03,8753,1,1,1679,1
grp-a001-02-000000045025481,22,08,8753,1,1,1905,1
grp-a001-02-000000045025481,22,09,33421,8,1,2247,1
grp-a001-02-000000045025481,22,09,424040,1,1,610,1
grp-a001-02-000000045025481,22,09,8753,6,2,3740,2
grp-a001-02-000000045025481,22,11,8753,1,1,2090,1
grp-a001-02-000000045025481,22,16,8753,1,1,1935,1
grp-a001-02-000000045025481,23,01,684926,1,1,2027,1
grp-a001-02-000000045025481,23,02,27758,1,1,1493,1
grp-a001-02-000000045025481,23,02,8753,7,2,2865,2
grp-a001-02-000000045025481,23,05,424040,3,1,929,1
grp-a001-02-000000045025481,23,09,8753,3,1,1608,1
grp-a001-02-000000045025481,23,12,8753,1,1,2004,1
grp-a001-02-000000045025482,00,02,8753,5,4,5496,4
grp-a001-02-000000045025482,00,06,27758,2,1,1137,1
grp-a001-02-000000045025482,00,09,33421,2,1,1132,1
grp-a001-02-000000045025482,00,11,684926,3,1,1061,1
grp-a001-02-000000045025482,01,02,8753,2,2,2812,2
grp-a001-02-000000045025482,01,09,8753,1,1,1414,1
grp-a001-02-000000045025482,02,02,8753,2,1,1071,1
grp-a001-02-000000045025482,04,09,8753,1,1,1242,1
grp-a001-02-000000045025482,05,02,27758,2,1,1366,1
grp-a001-02-000000045025482,05,15,8753,2,1,1359,1
grp-a001-02-000000045025482,05,17,8753,3,1,1318,1
grp-a001-02-000000045025482,07,02,8753,1,1,1347,1
grp-a001-02-000000045025482,07,09,8753,1,2,2731,2
grp-a001-02-000000045025482,08,04,8753,1,1,1485,1
grp-a001-02-000000045025482,08,09,27758,3,1,1485,1
grp-a001-02-000000045025482,08,99,8753,2,2,2922,1
grp-a001-02-000000045025482,09,02,33421,1,1,1428,1
grp-a001-02-000000045025482,09,02,8753,1,1,1346,1
grp-a001-02-000000045025482,09,03,8753,2,1,1474,1
grp-a001-02-000000045025482,09,16,8753,2,1,1208,1
grp-a001-02-000000045025482,10,03,8753,2,1,1485,1
grp-a001-02-000000045025482,10,06,27758,1,1,1431,1
grp-a001-02-000000045025482,10,15,27758,1,1,1485,1
grp-a001-02-000000045025482,10,18,27758,0,1,1433,1
grp-a001-02-000000045025482,11,02,684926,1,1,1470,1
grp-a001-02-000000045025482,11,02,8753,1,1,1470,1
grp-a001-02-000000045025482,11,04,8753,4,2,2291,2
grp-a001-02-000000045025482,11,06,27758,0,1,1431,1
grp-a001-02-000000045025482,12,02,27758,0,1,1079,1
grp-a001-02-000000045025482,12,02,8753,1,1,1452,1
grp-a001-02-000000045025482,12,03,8753,5,1,1414,1
grp-a001-02-000000045025482,12,10,8753,1,1,1467,1
grp-a001-02-000000045025482,13,02,8753,8,2,2798,2
grp-a001-02-000000045025482,13,03,8753,1,1,1438,1
grp-a001-02-000000045025482,13,04,27758,2,1,1407,1
grp-a001-02-000000045025482,13,07,8753,2,2,2800,2
grp-a001-02-000000045025482,13,09,8753,1,1,1300,1
grp-a001-02-000000045025482,13,10,27758,1,1,1281,1
grp-a001-02-000000045025482,14,02,27758,2,1,543,1
grp-a001-02-000000045025482,14,02,684926,1,1,957,1
grp-a001-02-000000045025482,14,02,8753,3,2,2884,2
grp-a001-02-000000045025482,14,08,8753,1,1,1009,1
grp-a001-02-000000045025482,14,09,8753,6,2,2775,2
grp-a001-02-000000045025482,14,15,33421,1,1,1388,1
grp-a001-02-000000045025482,14,99,8753,1,1,1253,1
grp-a001-02-000000045025482,15,02,8753,2,1,1407,1
grp-a001-02-000000045025482,15,06,27758,1,1,1453,1
grp-a001-02-000000045025482,15,09,8753,7,1,1485,1
grp-a001-02-000000045025482,15,15,8753,1,1,1428,1
grp-a001-02-000000045025482,16,02,8753,2,1,1347,1
grp-a001-02-000000045025482,16,09,27758,2,2,2723,2
grp-a001-02-000000045025482,16,15,27758,1,1,1426,1
grp-a001-02-000000045025482,17,02,27758,1,1,1050,1
grp-a001-02-000000045025482,17,02,8753,4,3,3823,2
grp-a001-02-000000045025482,18,02,8753,1,1,1401,1
grp-a001-02-000000045025482,18,03,684926,1,1,1077,1
grp-a001-02-000000045025482,18,04,8753,1,1,1452,1
grp-a001-02-000000045025482,18,09,684926,1,1,1134,1
grp-a001-02-000000045025482,19,01,8753,2,1,1485,1
grp-a001-02-000000045025482,19,02,8753,3,1,1362,1
grp-a001-02-000000045025482,19,03,8753,1,1,1377,1
grp-a001-02-000000045025482,19,09,8753,1,1,1534,1
grp-a001-02-000000045025482,19,18,8753,1,1,1343,1
grp-a001-02-000000045025482,20,02,8753,3,2,2908,2
grp-a001-02-000000045025482,20,05,8753,2,1,1442,1
grp-a001-02-000000045025482,20,13,33421,1,1,1017,1
grp-a001-02-000000045025482,20,15,8753,1,1,1465,1
grp-a001-02-000000045025482,20,99,33421,1,1,1469,1
grp-a001-02-000000045025482,21,02,8753,6,2,2922,2
grp-a001-02-000000045025482,21,16,8753,1,1,1288,1
grp-a001-02-000000045025482,21,18,8753,2,1,1452,1
grp-a001-02-000000045025482,22,06,8753,2,1,1445,1
grp-a001-02-000000045025482,22,08,27758,1,1,1485,1
grp-a001-02-000000045025482,22,09,8753,4,2,2760,2
grp-a001-02-000000045025482,22,11,8753,2,2,2866,2
grp-a001-02-000000045025482,22,13,8753,2,2,2805,1
grp-a001-02-000000045025482,22,14,8753,2,1,1484,1
grp-a001-02-000000045025482,22,16,8753,1,1,1465,1
grp-a001-02-000000045025482,23,02,27758,1,1,1277,1
grp-a001-02-000000045025482,23,02,8753,2,1,1393,1
grp-a001-02-000000045025482,23,07,8753,3,2,2561,2
grp-a001-02-000000045025482,23,13,8753,1,1,1485,1
grp-a001-02-000000045025483,00,02,684926,6,2,3141,2
grp-a001-02-000000045025483,00,02,8753,3,1,1564,1
grp-a001-02-000000045025483,00,08,8753,1,1,1627,1
grp-a001-02-000000045025483,00,09,8753,1,1,1748,1
grp-a001-02-000000045025483,00,11,8753,3,1,1564,1
grp-a001-02-000000045025483,00,99,684926,1,1,2053,1
grp-a001-02-000000045025483,00,99,8753,2,1,2672,1
grp-a001-02-000000045025483,01,02,8753,3,2,3427,2
grp-a001-02-000000045025483,01,13,8753,1,1,1552,1
grp-a001-02-000000045025483,01,16,33421,2,1,1422,1
grp-a001-02-000000045025483,02,04,8753,3,2,3166,2
grp-a001-02-000000045025483,02,09,684926,1,1,1743,1
grp-a001-02-000000045025483,02,09,8753,1,1,1555,1
grp-a001-02-000000045025483,02,10,27758,2,1,1642,1
grp-a001-02-000000045025483,02,12,684926,3,1,1771,1
grp-a001-02-000000045025483,03,09,11068,4,1,1294,1
grp-a001-02-000000045025483,04,16,8753,1,1,1583,1
grp-a001-02-000000045025483,05,03,8753,1,1,1693,1
grp-a001-02-000000045025483,05,09,8753,1,1,1639,1
grp-a001-02-000000045025483,05,12,684926,1,1,1582,1
grp-a001-02-000000045025483,06,03,27758,1,1,1778,1
grp-a001-02-000000045025483,06,04,8753,2,1,1815,1
grp-a001-02-000000045025483,06,09,33421,13,1,1761,1
grp-a001-02-000000045025483,07,02,8753,4,2,4538,2
grp-a001-02-000000045025483,07,09,33421,7,2,3177,2
grp-a001-02-000000045025483,07,09,8753,1,1,1697,1
grp-a001-02-000000045025483,07,17,8753,1,1,1744,1
grp-a001-02-000000045025483,07,99,8753,1,1,1790,1
grp-a001-02-000000045025483,08,01,8753,1,1,1672,1
grp-a001-02-000000045025483,08,02,8753,8,2,3387,2
grp-a001-02-000000045025483,08,03,8753,4,3,5002,3
grp-a001-02-000000045025483,08,09,33421,5,1,3330,1
grp-a001-02-000000045025483,08,09,8753,4,1,1711,1
grp-a001-02-000000045025483,08,15,8753,3,1,1756,1
grp-a001-02-000000045025483,08,18,27758,1,1,1649,1
grp-a001-02-000000045025483,08,18,8753,1,1,1715,1
grp-a001-02-000000045025483,08,99,684926,8,1,1052,1
grp-a001-02-000000045025483,09,02,27758,16,2,3175,2
grp-a001-02-000000045025483,09,02,8753,19,2,6304,2
grp-a001-02-000000045025483,09,03,684926,1,1,1790,1
grp-a001-02-000000045025483,09,04,684927,2,1,1553,1
grp-a001-02-000000045025483,09,04,8753,3,2,4696,2
grp-a001-02-000000045025483,09,07,8753,2,1,1531,1
grp-a001-02-000000045025483,09,09,27758,11,3,6214,3
grp-a001-02-000000045025483,09,09,8753,16,1,3306,1
grp-a001-02-000000045025483,09,10,27758,1,1,2759,1
grp-a001-02-000000045025483,09,11,33421,2,1,1939,1
grp-a001-02-000000045025483,09,11,8753,0,1,1803,1
grp-a001-02-000000045025483,09,13,8753,0,1,1595,1
grp-a001-02-000000045025483,09,14,684924,2,1,3364,1
grp-a001-02-000000045025483,09,18,27758,1,1,1933,1
grp-a001-02-000000045025483,10,02,11068,2,1,1684,1
grp-a001-02-000000045025483,10,02,684926,1,1,1548,1
grp-a001-02-000000045025483,10,02,8753,3,3,4537,3
grp-a001-02-000000045025483,10,03,27758,1,1,1507,1
grp-a001-02-000000045025483,10,03,8753,6,3,6771,3
grp-a001-02-000000045025483,10,07,27758,3,1,1720,1
grp-a001-02-000000045025483,10,08,8753,2,1,1713,1
grp-a001-02-000000045025483,10,09,27758,5,2,3557,2
grp-a001-02-000000045025483,10,09,33421,10,1,3107,1
grp-a001-02-000000045025483,10,10,8753,1,1,1567,1
grp-a001-02-000000045025483,10,11,8753,5,1,3336,1
grp-a001-02-000000045025483,10,13,27758,1,1,1175,1
grp-a001-02-000000045025483,10,16,27758,1,1,2446,1
grp-a001-02-000000045025483,10,16,684925,1,1,1520,1
grp-a001-02-000000045025483,10,16,8753,2,2,3489,2
grp-a001-02-000000045025483,10,18,33421,2,1,3293,1
grp-a001-02-000000045025483,10,99,8753,2,1,1717,1
grp-a001-02-000000045025483,11,01,11068,1,1,3124,1
grp-a001-02-000000045025483,11,01,8753,3,2,3519,2
grp-a001-02-000000045025483,11,02,33421,1,1,1694,1
grp-a001-02-000000045025483,11,02,684926,1,1,1763,1
grp-a001-02-000000045025483,11,02,8753,24,5,8980,5
grp-a001-02-000000045025483,11,03,8753,2,2,3305,1
grp-a001-02-000000045025483,11,04,11068,1,1,1766,1
grp-a001-02-000000045025483,11,04,33421,1,1,1768,1
grp-a001-02-000000045025483,11,09,27758,1,1,2215,1
grp-a001-02-000000045025483,11,09,684927,3,1,1690,1
grp-a001-02-000000045025483,11,10,8753,1,1,1736,1
grp-a001-02-000000045025483,11,15,8753,1,1,1786,1
grp-a001-02-000000045025483,11,16,8753,1,1,1815,1
grp-a001-02-000000045025483,11,18,11068,1,1,1198,1
grp-a001-02-000000045025483,11,18,8753,6,3,5035,2
grp-a001-02-000000045025483,12,01,27758,2,1,2303,1
grp-a001-02-000000045025483,12,01,8753,2,1,1715,1
grp-a001-02-000000045025483,12,02,27758,1,1,1656,1
grp-a001-02-000000045025483,12,02,33421,3,2,4534,2
grp-a001-02-000000045025483,12,02,8753,7,2,4823,2
grp-a001-02-000000045025483,12,03,8753,2,1,1786,1
grp-a001-02-000000045025483,12,04,341893,1,1,1180,1
grp-a001-02-000000045025483,12,04,8753,1,1,1787,1
grp-a001-02-000000045025483,12,07,33421,4,1,1519,1
grp-a001-02-000000045025483,12,08,8753,2,1,1604,1
grp-a001-02-000000045025483,12,09,27758,1,1,1342,1
grp-a001-02-000000045025483,12,09,33421,1,1,1274,1
grp-a001-02-000000045025483,12,09,8753,11,4,6764,4
grp-a001-02-000000045025483,12,11,341898,1,1,1120,1
grp-a001-02-000000045025483,12,13,27758,2,1,1222,1
grp-a001-02-000000045025483,13,02,27758,3,2,3368,2
grp-a001-02-000000045025483,13,02,8753,1,1,1047,1
grp-a001-02-000000045025483,13,03,27758,3,2,2608,2
grp-a001-02-000000045025483,13,03,8753,1,1,1648,1
grp-a001-02-000000045025483,13,04,8753,2,1,1759,1
grp-a001-02-000000045025483,13,07,11068,1,1,1775,1
grp-a001-02-000000045025483,13,09,11068,2,1,1804,1
grp-a001-02-000000045025483,13,09,27758,1,1,1432,1
grp-a001-02-000000045025483,13,09,33421,1,1,1646,1
grp-a001-02-000000045025483,13,09,684926,3,1,1433,1
grp-a001-02-000000045025483,13,09,8753,11,3,5010,3
grp-a001-02-000000045025483,13,10,27758,1,1,1671,1
grp-a001-02-000000045025483,13,11,8753,1,1,1793,1
grp-a001-02-000000045025483,13,12,27758,1,1,1780,1
grp-a001-02-000000045025483,13,13,8753,2,1,1766,1
grp-a001-02-000000045025483,13,18,8753,5,2,5089,2
grp-a001-02-000000045025483,14,01,684927,0,1,1696,1
grp-a001-02-000000045025483,14,02,8753,21,2,4568,2
grp-a001-02-000000045025483,14,03,33421,3,1,1369,1
grp-a001-02-000000045025483,14,07,8753,1,1,1771,1
grp-a001-02-000000045025483,14,09,27758,2,2,3296,2
grp-a001-02-000000045025483,14,10,8753,2,1,1694,1
grp-a001-02-000000045025483,14,11,11068,3,1,1748,1
grp-a001-02-000000045025483,14,11,33421,2,1,1697,1
grp-a001-02-000000045025483,14,15,33421,1,1,1574,1
grp-a001-02-000000045025483,14,17,8753,1,1,1133,1
grp-a001-02-000000045025483,14,99,8753,2,2,4022,2
grp-a001-02-000000045025483,15,01,8753,2,2,3429,2
grp-a001-02-000000045025483,15,02,27758,1,1,1558,1
grp-a001-02-000000045025483,15,02,341893,1,1,1566,1
grp-a001-02-000000045025483,15,02,8753,6,1,1784,1
grp-a001-02-000000045025483,15,03,33421,1,1,1762,1
grp-a001-02-000000045025483,15,03,8753,1,1,1690,1
grp-a001-02-000000045025483,15,04,33421,1,1,1744,1
grp-a001-02-000000045025483,15,08,11068,1,1,1621,1
grp-a001-02-000000045025483,15,08,8753,2,2,3322,2
grp-a001-02-000000045025483,15,09,11068,1,1,3405,1
grp-a001-02-000000045025483,15,09,27758,1,1,1437,1
grp-a001-02-000000045025483,15,09,684925,6,1,3070,1
grp-a001-02-000000045025483,15,09,8753,9,5,8565,4
grp-a001-02-000000045025483,15,10,8753,1,1,3108,1
grp-a001-02-000000045025483,15,15,27758,1,1,1186,1
grp-a001-02-000000045025483,15,16,11068,1,1,1629,1
grp-a001-02-000000045025483,15,17,8753,1,1,3157,1
grp-a001-02-000000045025483,15,18,8753,3,1,1958,1
grp-a001-02-000000045025483,15,99,33421,1,1,1800,1
grp-a001-02-000000045025483,15,99,8753,3,1,1713,1
grp-a001-02-000000045025483,16,01,8753,4,2,5229,2
grp-a001-02-000000045025483,16,02,8753,16,4,9917,4
grp-a001-02-000000045025483,16,03,33421,3,2,4393,2
grp-a001-02-000000045025483,16,06,8753,2,1,3018,1
grp-a001-02-000000045025483,16,07,8753,1,1,1795,1
grp-a001-02-000000045025483,16,08,11068,1,1,1352,1
grp-a001-02-000000045025483,16,08,27758,1,1,1557,1
grp-a001-02-000000045025483,16,08,8753,1,1,1793,1
grp-a001-02-000000045025483,16,09,27758,5,1,1547,1
grp-a001-02-000000045025483,16,09,33421,4,1,2396,1
grp-a001-02-000000045025483,16,09,684926,2,1,1801,1
grp-a001-02-000000045025483,16,09,8753,7,2,3507,2
grp-a001-02-000000045025483,16,11,8753,1,1,1716,1
grp-a001-02-000000045025483,16,12,8753,2,1,1783,1
grp-a001-02-000000045025483,16,13,33421,2,1,1713,1
grp-a001-02-000000045025483,16,13,8753,5,1,3395,1
grp-a001-02-000000045025483,16,15,27758,2,2,2782,2
grp-a001-02-000000045025483,16,17,8753,2,1,1610,1
grp-a001-02-000000045025483,17,02,27758,1,1,1558,1
grp-a001-02-000000045025483,17,02,33421,5,2,4912,2
grp-a001-02-000000045025483,17,02,684926,4,1,1451,1
grp-a001-02-000000045025483,17,02,8753,8,2,3438,2
grp-a001-02-000000045025483,17,03,341893,5,1,1552,1
grp-a001-02-000000045025483,17,03,8753,1,1,1667,1
grp-a001-02-000000045025483,17,04,684926,3,1,3073,1
grp-a001-02-000000045025483,17,06,8753,3,2,4543,2
grp-a001-02-000000045025483,17,09,27758,4,2,4977,2
grp-a001-02-000000045025483,17,09,684927,2,1,1699,1
grp-a001-02-000000045025483,17,09,8753,26,4,9593,4
grp-a001-02-000000045025483,17,10,684926,1,1,1531,1
grp-a001-02-000000045025483,17,11,684926,1,1,1668,1
grp-a001-02-000000045025483,17,11,8753,1,1,1723,1
grp-a001-02-000000045025483,17,12,684926,3,1,1598,1
grp-a001-02-000000045025483,17,13,27758,1,1,1805,1
grp-a001-02-000000045025483,17,15,8753,1,1,2129,1
grp-a001-02-000000045025483,17,16,8753,1,1,1598,1
grp-a001-02-000000045025483,17,99,8753,1,2,3212,2
grp-a001-02-000000045025483,18,01,27758,1,1,3329,1
grp-a001-02-000000045025483,18,02,33421,1,1,1766,1
grp-a001-02-000000045025483,18,02,8753,4,2,3261,2
grp-a001-02-000000045025483,18,03,8753,1,1,1735,1
grp-a001-02-000000045025483,18,04,8753,2,1,1795,1
grp-a001-02-000000045025483,18,07,8753,1,1,1756,1
grp-a001-02-000000045025483,18,08,8753,1,1,1640,1
grp-a001-02-000000045025483,18,09,341893,1,1,1690,1
grp-a001-02-000000045025483,18,09,8753,9,3,5189,3
grp-a001-02-000000045025483,18,11,684926,2,1,1578,1
grp-a001-02-000000045025483,18,11,8753,2,1,1799,1
grp-a001-02-000000045025483,18,13,33421,1,1,1636,1
grp-a001-02-000000045025483,18,99,8753,3,2,3350,2
grp-a001-02-000000045025483,19,02,341893,1,1,1582,1
grp-a001-02-000000045025483,19,02,684926,4,1,1808,1
grp-a001-02-000000045025483,19,02,8753,12,4,7994,4
grp-a001-02-000000045025483,19,03,8753,1,1,1622,1
grp-a001-02-000000045025483,19,04,8753,6,4,6726,3
grp-a001-02-000000045025483,19,06,8753,4,3,5178,3
grp-a001-02-000000045025483,19,08,8753,1,1,1612,1
grp-a001-02-000000045025483,19,09,8753,3,2,3517,2
grp-a001-02-000000045025483,19,10,8753,5,2,4781,2
grp-a001-02-000000045025483,19,12,8753,4,1,1593,1
grp-a001-02-000000045025483,19,16,684926,2,1,1556,1
grp-a001-02-000000045025483,19,18,8753,5,1,2423,1
grp-a001-02-000000045025483,19,99,8753,1,1,1586,1
grp-a001-02-000000045025483,20,01,27758,2,1,1633,1
grp-a001-02-000000045025483,20,01,8753,4,1,3171,1
grp-a001-02-000000045025483,20,02,8753,7,3,5173,3
grp-a001-02-000000045025483,20,03,27758,2,1,1298,1
grp-a001-02-000000045025483,20,03,8753,1,1,1612,1
grp-a001-02-000000045025483,20,04,8753,3,2,3396,2
grp-a001-02-000000045025483,20,06,8753,1,1,1556,1
grp-a001-02-000000045025483,20,09,27758,4,2,3272,2
grp-a001-02-000000045025483,20,09,33421,8,2,3403,2
grp-a001-02-000000045025483,20,09,370822,2,1,931,1
grp-a001-02-000000045025483,20,09,684926,1,1,1773,1
grp-a001-02-000000045025483,20,09,8753,2,1,1443,1
grp-a001-02-000000045025483,20,12,27758,2,1,1224,1
grp-a001-02-000000045025483,20,13,8753,1,1,1802,1
grp-a001-02-000000045025483,20,15,8753,2,1,1748,1
grp-a001-02-000000045025483,20,16,27758,1,1,1528,1
grp-a001-02-000000045025483,20,17,684927,1,1,1480,1
grp-a001-02-000000045025483,20,99,8753,2,1,1528,1
grp-a001-02-000000045025483,21,02,11068,2,1,1798,1
grp-a001-02-000000045025483,21,02,684926,1,1,1703,1
grp-a001-02-000000045025483,21,02,8753,11,2,5022,2
grp-a001-02-000000045025483,21,03,341893,2,1,1603,1
grp-a001-02-000000045025483,21,03,684926,1,1,1794,1
grp-a001-02-000000045025483,21,03,8753,1,1,1614,1
grp-a001-02-000000045025483,21,07,27758,1,1,1556,1
grp-a001-02-000000045025483,21,07,8753,3,1,1782,1
grp-a001-02-000000045025483,21,08,8753,4,1,1736,1
grp-a001-02-000000045025483,21,09,11068,1,1,1689,1
grp-a001-02-000000045025483,21,09,33421,11,1,2987,1
grp-a001-02-000000045025483,21,09,684926,1,1,1722,1
grp-a001-02-000000045025483,21,09,684927,1,1,1629,1
grp-a001-02-000000045025483,21,09,8753,20,4,9506,4
grp-a001-02-000000045025483,21,10,8753,1,1,1675,1
grp-a001-02-000000045025483,21,12,8753,1,1,1565,1
grp-a001-02-000000045025483,21,13,684926,3,1,1803,1
grp-a001-02-000000045025483,21,14,684926,1,1,1566,1
grp-a001-02-000000045025483,21,15,341893,1,1,1385,1
grp-a001-02-000000045025483,21,15,8753,2,1,1889,1
grp-a001-02-000000045025483,21,18,8753,3,2,3204,2
grp-a001-02-000000045025483,21,99,8753,6,2,3993,2
grp-a001-02-000000045025483,22,02,684926,5,2,3292,2
grp-a001-02-000000045025483,22,02,8753,4,1,1795,1
grp-a001-02-000000045025483,22,03,8753,1,1,2833,1
grp-a001-02-000000045025483,22,06,684926,2,1,1565,1
grp-a001-02-000000045025483,22,09,27758,3,1,2005,1
grp-a001-02-000000045025483,22,09,33421,1,1,1667,1
grp-a001-02-000000045025483,22,09,684926,8,3,5168,3
grp-a001-02-000000045025483,22,09,8753,3,2,3387,2
grp-a001-02-000000045025483,22,11,8753,6,1,1698,1
grp-a001-02-000000045025483,22,13,684926,3,1,1719,1
grp-a001-02-000000045025483,22,13,8753,2,1,1635,1
grp-a001-02-000000045025483,22,15,8753,1,1,1776,1
grp-a001-02-000000045025483,22,17,8753,1,1,1804,1
grp-a001-02-000000045025483,22,18,8753,1,1,1689,1
grp-a001-02-000000045025483,23,02,8753,8,1,1475,1
grp-a001-02-000000045025483,23,04,8753,1,1,1663,1
grp-a001-02-000000045025483,23,06,27758,2,1,1614,1
grp-a001-02-000000045025483,23,09,11068,1,1,1056,1
grp-a001-02-000000045025483,23,09,27758,1,1,1598,1
grp-a001-02-000000045025483,23,09,8753,4,3,5117,3
grp-a001-02-000000045025483,23,10,11068,1,1,1638,1
grp-a001-02-000000045025483,23,13,341898,1,1,1598,1
grp-a001-02-000000045025483,23,13,684926,1,1,1522,1
