adgroup_id,adgroup_name,campaign_name,campaign_type,model,cost,conv_amt,total_ad_profit,residual_v1,residual_v2,baseline_v1_daily,baseline_v2_used_fallback,n_days,n_baseline_days,band_total,band_baseline_only,baseline_unavailable,excess_F2,excess_F1b,excess_F1a,excess_연휴,excess_공휴일,excess_휴가창,excess_주말,excess_F3
grp-a001-01-000000060604039,아이폰16_강화유리,○ 아이폰 파워링크,WEB_SITE,아이폰16(추정 매핑),183166,265500,-27993.59,32683.91,66068.33,196.891,False,166,97,band3,band2,False,0.0,0.0,0.0,-787.56,-18809.24,-9195.71,-31884.99,0.0
grp-a001-01-000000049549995,"02.아이패드_프로 6,7세대",○ 02. 파워링크_MO,WEB_SITE,"아이패드 프로 6세대(11/12.9인치, M2)|아이패드 프로 7세대(11/13인치, M4)",59020,110500,5562.12,32709.7,28261.34,171.255,False,191,111,band2,band1,False,0.0,0.0,0.0,-4236.27,-3596.27,-4930.12,-14384.92,0.0
grp-a001-01-000000060610033,노트9_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,,75880,193800,37387.1,33636.46,35926.63,202.6293,False,166,97,band1,band1,False,0.0,0.0,0.0,26107.92,-5118.4,-8702.4,-8536.47,0.0
grp-a001-01-000000061108461,지문방지-1769481954482,○ 갤럭시 파워링크,WEB_SITE,,36480,152200,52473.83,33741.15,33741.15,1205.0409,False,28,18,band1,band1,False,0.0,0.0,0.0,21299.66,0.0,0.0,-2566.97,0.0
grp-a001-02-000000061581264,S26_맥,소다케이스_갤럭시,SHOPPING,갤럭시 S26 (+/울트라),71991,33800,-52236.47,33872.65,33872.65,564.5441,True,60,6,band3,band1,False,-5846.9,-22573.63,-15959.09,0.0,-564.54,0.0,-30223.53,-10941.43
grp-a001-01-000000060612110,S10플러스_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,,28675,79500,17789.06,34016.73,30547.39,204.9201,False,166,97,band1,band1,False,0.0,0.0,0.0,-819.68,-5628.44,-6677.32,-3102.23,0.0
grp-a001-01-000000049865057,"01. 갤럭시 플립1,2",○ 02. 파워링크_MO,WEB_SITE,,27890,114400,38971.48,34429.57,28083.69,180.2595,False,191,111,band1,band1,False,0.0,0.0,0.0,-901.3,-1301.3,3547.04,3197.47,0.0
grp-a001-01-000000060763874,S25_사생활보호,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S25 (+/울트라/FE),268872,524700,37790.77,34816.21,58429.96,209.7362,False,166,97,band2,band2,False,0.0,0.0,0.0,-1278.94,-13006.15,18389.22,-1129.56,0.0
grp-a001-01-000000060825656,S6라이트_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,,97772,240500,42789.08,34880.89,-5474.07,210.1259,False,166,97,band1,band1,False,0.0,0.0,0.0,-840.5,-4411.88,25587.6,-12427.03,0.0
grp-a001-01-000000046834534,01. 갤럭시탭_S5시리즈,○ 02. 파워링크_MO,WEB_SITE,,8640,46900,18770.87,35549.02,42089.0,189.0906,False,188,109,band1,band1,False,0.0,0.0,0.0,-945.45,-1585.45,-4978.17,-9269.08,0.0
grp-a001-01-000000060796467,아이폰14프로_사생활보호,○ 아이폰 파워링크,WEB_SITE,,104719,218900,23217.88,35630.11,31680.55,214.6392,False,166,97,band1,band1,False,0.0,0.0,0.0,-858.56,14613.78,-4507.42,-21660.03,0.0
grp-a001-02-000000047076945,01. 갤럭시탭S8시리즈,● 06. 갤럭시탭_6H_PET_BLC,SHOPPING,갤럭시탭 S8 울트라,1377323,2394350,22063.32,36715.93,36433.66,103.4252,False,355,206,band2,band2,False,0.0,0.0,0.0,-27533.56,-8512.13,62124.41,-40731.33,0.0
grp-a001-01-000000060826108,S11울트라_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,갤럭시탭 S11 (+울트라),273484,452200,-9194.11,37110.43,6786.03,223.5568,True,166,76,band3,band2,False,0.0,0.0,0.0,-2604.23,6803.63,-24791.97,-38925.25,13213.27
grp-a001-01-000000060612114,S10_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,,72242,190800,39271.73,37522.3,58641.31,226.0379,False,166,97,band1,band1,False,0.0,0.0,0.0,-1784.15,5659.55,2760.83,-4886.78,0.0
grp-a001-01-000000031185773,01. 갤럭시,○ 02. 파워링크_PC,WEB_SITE,,21520,99400,36574.68,37863.78,43018.65,198.2397,False,191,111,band1,band1,False,0.0,0.0,0.0,7921.61,-991.2,3289.51,-11509.03,0.0
grp-a001-01-000000047003798,50. 도어락_사생활보호 지문방지,○ 02. 파워링크_PC,WEB_SITE,,13710,56500,19311.62,37921.96,32328.83,200.6453,False,189,111,band1,band1,False,0.0,0.0,0.0,-601.94,-1003.23,-5515.49,-11489.68,0.0
grp-a001-01-000000060824082,지문방지필름,○ 기타 파워링크,WEB_SITE,,276802,427200,-27123.45,38612.38,8837.83,603.3184,False,64,36,band3,band1,False,0.0,0.0,0.0,-6023.27,13634.99,-74487.9,1140.36,0.0
grp-a001-01-000000060868899,갤럭시필름,○ 기타 파워링크,WEB_SITE,,19347,111200,45644.23,38684.7,39531.8,921.0643,False,42,28,band1,band1,False,0.0,0.0,0.0,-6284.26,-1791.06,0.0,15034.86,0.0
grp-a001-01-000000060842560,프로M45세대(11인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,"아이패드 프로 7세대(11/13인치, M4)",2847,47700,25031.43,40032.97,41114.88,1000.8244,False,40,26,band1,band1,False,0.0,0.0,0.0,-4003.3,-1000.82,0.0,-9997.42,0.0
grp-a001-01-000000037423351,아이폰17_맥세이프케이스,○ 02. 파워링크_MO,WEB_SITE,아이폰17(추정 매핑),133990,85530,-84001.69,40727.64,41406.44,290.9117,True,140,7,band3,band2,False,-27272.42,0.0,0.0,0.0,-991.82,0.0,-30050.36,-66414.73
grp-a001-01-000000047076625,01. 갤럭시A54(퀀텀4) 34 24_지문방지,○ 02. 파워링크_MO,WEB_SITE,"갤럭시 A54 (국내명: 갤럭시 퀀텀4, SKT 단독)",36510,106120,25512.21,40824.95,39155.89,213.7432,False,191,111,band1,band1,False,0.0,0.0,0.0,-3158.72,-1138.72,232.97,-11248.28,0.0
grp-a001-01-000000060796463,아이폰13_사생활보호,○ 아이폰 파워링크,WEB_SITE,,15336,99500,42817.13,40941.54,35708.52,265.8542,False,154,90,band1,band1,False,0.0,0.0,0.0,-1063.42,8969.5,-4785.38,-1245.13,0.0
grp-a001-01-000000060824935,A8(2022)_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,,22284,63600,14887.24,40944.23,33295.33,246.652,False,166,97,band1,band1,False,0.0,0.0,0.0,-1466.61,-1726.56,-8186.69,-14677.12,0.0
grp-a001-01-000000060610042,A23_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 A23,38846,92400,15157.51,41358.05,31227.82,249.1449,False,166,97,band1,band1,False,0.0,0.0,0.0,-996.58,-2838.01,-7080.59,-15285.36,0.0
grp-a001-02-000000044299955,03. S20FE,● 02. 갤럭시_보급형_M,SHOPPING,,614282,971210,-46654.88,42421.34,57774.14,119.4967,False,355,206,band3,band2,False,0.0,0.0,0.0,-5715.47,9252.28,-37279.73,-55333.31,0.0
grp-a001-01-000000060763876,S25엣지_사생활보호,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S25 엣지,106364,223600,24319.81,42814.95,30973.29,257.9214,False,166,97,band1,band1,False,0.0,0.0,0.0,-1341.69,9029.17,-9195.35,-16987.28,0.0
grp-a001-01-000000046979820,01. 갤럭시S24FE_지문방지,○ 02. 파워링크_PC,WEB_SITE,갤럭시 S24 FE,17700,111300,47349.68,43145.68,42836.33,228.284,False,189,110,band1,band1,False,0.0,0.0,0.0,-2041.42,-1141.42,20169.62,-12782.78,0.0
grp-a001-02-000000044825994,02. 아이폰16 시리즈,● [P_삭제금지]04. 아이폰_지문방지,SHOPPING,아이폰16(추정 매핑),297644,603720,55202.29,43185.81,40058.82,125.1763,False,345,206,band2,band2,False,0.0,0.0,0.0,-3596.59,14429.32,4732.89,-3549.14,0.0
grp-a001-01-000000060604014,아이폰13_강화유리,○ 아이폰 파워링크,WEB_SITE,,136770,236700,1570.15,43608.85,26050.91,262.7039,False,166,97,band2,band1,False,0.0,0.0,0.0,-2180.82,5426.34,-24781.78,-20502.44,0.0
grp-a001-01-000000040173293,02. 아이폰15_지문방지,○ 02. 파워링크_PC,WEB_SITE,아이폰15(추정 매핑),77301,178900,27257.74,43727.15,44192.83,228.938,False,191,111,band1,band1,False,0.0,0.0,0.0,-3904.69,14630.93,-8524.51,-18671.15,0.0
grp-a001-02-000000045448744,10. Z폴드2/3,● 01. 갤럭시_지문방지_TPU,SHOPPING,,235399,537920,78990.25,44075.7,36709.19,162.043,False,272,153,band1,band1,False,0.0,0.0,0.0,6815.96,-4996.34,-935.42,34030.36,0.0
grp-a001-01-000000046436514,01. 갤럭시S24_자가복원 고투명,○ 02. 파워링크_MO,WEB_SITE,갤럭시 S24 (+/울트라),3720,44310,22177.14,44352.98,56198.8,275.4843,False,161,87,band1,band1,False,0.0,0.0,0.0,-1377.42,-1377.42,-8401.62,-11019.37,0.0
grp-a001-01-000000038935115,01. 갤럭시탭_종이필름,○ 02. 파워링크_PC,WEB_SITE,,48410,111300,16639.68,44389.2,46666.18,232.4042,False,191,111,band1,band1,False,0.0,0.0,0.0,7590.79,-2282.02,-14237.7,-18820.59,0.0
grp-a001-01-000000037423343,00. 일반필름,○ 02. 파워링크_MO,WEB_SITE,,234450,525600,72738.78,44620.14,17241.45,233.6133,False,191,111,band1,band1,False,0.0,0.0,0.0,-6168.07,-8928.07,47484.04,-4269.27,0.0
grp-a001-02-000000052350928,,● 11. 벌크,SHOPPING,,7920,130600,68409.63,45157.23,45157.23,694.7266,False,65,28,band1,band1,False,0.0,0.0,0.0,0.0,-694.73,21990.58,1956.55,0.0
grp-a001-01-000000046416698,01. 종이질감_K10 플러스,○ 04. 뮤패드,WEB_SITE,,34301,111000,30573.34,45286.91,46452.7,127.5688,False,355,206,band1,band1,False,0.0,0.0,0.0,-1708.12,-1832.83,7195.58,-18368.21,0.0
grp-a001-02-000000059821015,S10,● 01. 갤럭시_지문방지_TPU,SHOPPING,,149742,315000,34360.86,45893.34,78207.59,241.5439,True,190,115,band1,band1,False,0.0,0.0,0.0,-483.09,-8100.35,25857.27,-28806.31,0.0
grp-a001-01-000000044808500,02. 아이폰16_지문방지,○ 02. 파워링크_PC,WEB_SITE,아이폰16(추정 매핑),23860,111300,41189.68,45990.65,41385.33,244.6311,False,188,111,band1,band1,False,0.0,0.0,0.0,-1223.16,-1768.52,-7701.15,5891.85,0.0
grp-a001-01-000000046839132,01. 갤럭시탭_A9플러스,○ 02. 파워링크_PC,WEB_SITE,갤럭시탭 A9+,14370,79500,32094.06,47993.04,40939.25,251.2725,False,191,111,band1,band1,False,0.0,0.0,0.0,-1256.36,-1256.36,-7390.54,-5995.72,0.0
grp-a001-02-000000046161215,01. 갤럭시탭S7_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,,16135,79500,30329.06,48004.43,38213.14,136.7648,False,351,203,band1,band1,False,0.0,0.0,0.0,-1230.88,-1641.18,-8328.41,-6474.9,0.0
grp-a001-01-000000040284151,01. 갤럭시S24_강화유리,○ 02. 파워링크_PC,WEB_SITE,갤럭시 S24 (+/울트라),27920,85500,22050.78,48095.48,59857.55,251.8088,False,191,111,band1,band1,False,0.0,0.0,0.0,-1259.04,-1259.04,-10073.41,-13453.21,0.0
grp-a001-01-000000040173283,02. 아이폰15_지문방지,○ 02. 파워링크_MO,WEB_SITE,아이폰15(추정 매핑),166366,306200,12593.67,48913.65,44011.31,256.0924,False,191,111,band2,band1,False,0.0,0.0,0.0,-4850.46,-3980.46,3872.22,-31361.27,0.0
grp-a001-01-000000060604044,아이폰16플러스_강화유리,○ 아이폰 파워링크,WEB_SITE,아이폰16(추정 매핑),24214,76600,20555.14,49682.25,81327.25,301.1045,False,165,97,band1,band1,False,0.0,0.0,0.0,-2884.42,-2107.73,-7681.2,-16453.76,0.0
grp-a001-01-000000060604032,아이폰15프로_강화유리,○ 아이폰 파워링크,WEB_SITE,아이폰15(추정 매핑),340811,592200,5302.38,49720.4,-9967.86,410.9124,False,121,68,band2,band2,False,0.0,0.0,0.0,6812.52,-10251.74,-32551.65,-8427.15,0.0
grp-a001-01-000000047488926,01. 갤럭시S25_사생활_TPU,○ 02. 파워링크_PC,WEB_SITE,갤럭시 S25 (+/울트라/FE),48669,144100,35550.75,49892.52,62810.74,261.2174,False,191,111,band1,band1,False,0.0,0.0,0.0,-1306.09,-1306.09,-10459.22,-1270.38,0.0
grp-a001-01-000000046483564,01. 갤럭시S24_지문방지,○ 02. 파워링크_PC,WEB_SITE,갤럭시 S24 (+/울트라),84070,302610,92791.48,50035.9,70973.74,261.9681,False,191,111,band1,band1,False,0.0,0.0,0.0,17739.14,-1309.84,10311.2,16015.08,0.0
grp-a001-01-000000038769331,02. 아이폰14,○ 02. 파워링크_PC,WEB_SITE,,54490,115510,13020.23,50417.51,67390.62,263.966,False,191,111,band1,band1,False,0.0,0.0,0.0,-1319.83,-2689.83,-11725.18,-21662.44,0.0
grp-a001-01-000000046939750,01. 갤럭시탭_S8시리즈_6H BLC,○ 02. 파워링크_MO,WEB_SITE,갤럭시탭 S8 울트라,24310,92900,29985.73,50546.28,44966.11,267.4406,False,189,110,band1,band1,False,0.0,0.0,0.0,-1337.2,-1337.2,-6848.57,-11037.56,0.0
grp-a001-01-000000060612108,A53_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 A53,20285,79500,26179.06,50813.53,41440.94,313.6637,False,162,95,band1,band1,False,0.0,0.0,0.0,-940.99,-2195.65,-6273.27,-15224.56,0.0
grp-a001-01-000000046939809,01. 갤럭시탭_S7 시리즈_6H BLC,○ 02. 파워링크_MO,WEB_SITE,,11880,83500,36921.87,51767.2,52248.44,271.0325,False,191,111,band1,band1,False,0.0,0.0,0.0,8172.1,-1355.16,-7154.78,-14507.49,0.0
grp-a001-01-000000060604022,아이폰14프로_강화유리,○ 아이폰 파워링크,WEB_SITE,,117923,216800,8786.53,51849.08,38410.68,312.3439,False,166,97,band2,band1,False,0.0,0.0,0.0,-2559.38,-6257.41,-14683.22,-19562.55,0.0
grp-a001-01-000000060792994,아이폰15프로맥스_사생활보호,○ 아이폰 파워링크,WEB_SITE,아이폰15(추정 매핑),36989,119400,32794.75,52195.75,43241.9,324.1972,False,161,97,band1,band1,False,0.0,0.0,0.0,-1786.79,-5270.38,3137.47,-15481.3,0.0
grp-a001-01-000000060825705,S7_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,,51432,166800,46054.85,52812.99,39676.37,318.1506,False,166,97,band1,band1,False,0.0,0.0,0.0,-2562.6,3913.76,-9610.16,1500.86,0.0
grp-a001-01-000000060617381,노트20울트라_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,,87125,159000,5803.11,53004.47,69634.75,319.304,False,166,97,band2,band1,False,0.0,0.0,0.0,-1747.22,-8761.13,-19906.38,-16786.63,0.0
grp-a001-02-000000046126373,01. 아이패드7-8-9세대_10.2인치,● 07. 아이패드_종이질감,SHOPPING,,254817,559500,72184.75,53355.8,60171.61,150.298,False,355,206,band1,band2,False,0.0,0.0,0.0,6782.94,-4679.58,-1469.79,18195.37,0.0
grp-a001-01-000000038737184,02. 아이폰13,○ 02. 파워링크_MO,WEB_SITE,,165270,439200,91421.99,53436.96,43695.71,279.7746,False,191,111,band1,band1,False,0.0,0.0,0.0,-3288.87,5154.56,10847.75,25271.59,0.0
grp-a001-02-000000059817936,S21,● 01. 갤럭시_지문방지_사생활,SHOPPING,,161314,353800,45465.66,54185.04,43353.54,282.2137,True,192,116,band1,band1,False,0.0,0.0,0.0,-1128.85,-4390.71,1166.32,-4366.13,0.0
grp-a001-01-000000060841580,프로3-4-5세대(11인치)_6H BLC,○ P. 아이패드 파워링크,WEB_SITE,,23493,84500,25893.32,54489.55,59111.39,349.292,False,156,97,band1,band1,False,0.0,0.0,0.0,-1847.17,-4565.04,-5729.21,-16454.8,0.0
grp-a001-02-000000046074559,06. 아이폰12,● 05. 아이폰_사생활보호,SHOPPING,,86438,237800,52545.05,55039.57,59035.54,182.8557,False,301,170,band1,band1,False,0.0,0.0,0.0,-1774.28,-3001.41,-2751.43,5032.6,0.0
grp-a001-01-000000060604029,아이폰15_강화유리,○ 아이폰 파워링크,WEB_SITE,아이폰15(추정 매핑),233285,366000,-19375.01,55221.86,53471.69,332.6618,False,166,97,band3,band1,False,0.0,0.0,0.0,9165.52,-20523.63,-5037.27,-58201.49,0.0
grp-a001-01-000000037840548,02. 아이폰15,○ 02. 파워링크_MO,WEB_SITE,아이폰15(추정 매핑),177937,361100,33109.17,55549.47,50699.39,289.3202,False,192,112,band2,band1,False,0.0,0.0,0.0,-2576.6,-8446.6,142.49,-11559.59,0.0
grp-a001-01-000000031176229,01. 갤럭시,○ 02. 파워링크_MO,WEB_SITE,,133640,318510,52514.3,55873.52,51389.74,292.5315,False,191,111,band1,band1,False,0.0,0.0,0.0,-2522.66,4640.87,-645.13,-4832.31,0.0
grp-a001-01-000000040173278,02. 아이폰15_강화유리,○ 02. 파워링크_MO,WEB_SITE,아이폰15(추정 매핑),825764,1406800,-3554.77,57309.75,21795.68,300.0511,False,191,111,band2,band2,False,0.0,0.0,0.0,-9869.63,-10311.9,-22164.9,-18518.09,0.0
grp-a001-01-000000046904555,01. 갤럭시탭_S10 울트라 플러스_6H BLC,○ 02. 파워링크_MO,WEB_SITE,갤럭시탭 S10 울트라·+,27560,101510,31767.88,57999.17,50223.06,303.6606,False,191,111,band1,band1,False,0.0,0.0,0.0,-1518.3,6673.25,-8897.85,-22488.39,0.0
grp-a001-02-000000045023176,S20울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,,608768,1163470,71226.16,58304.07,15968.02,165.1673,False,353,206,band2,band2,False,0.0,0.0,0.0,-6636.17,920.05,41032.72,-22394.51,0.0
grp-a001-02-000000046838305,01. 갤럭시탭A7/라이트_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,,323157,648130,55644.87,58767.06,102488.14,166.4789,False,353,204,band2,band2,False,0.0,0.0,0.0,-6318.31,-7544.94,42608.56,-31867.51,0.0
grp-a001-01-000000060610047,A24_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 A24,25135,111300,39914.68,59315.15,52686.88,357.3202,False,166,97,band1,band1,False,0.0,0.0,0.0,-1779.28,-2501.24,-10917.72,-4202.22,0.0
grp-a001-02-000000045023175,,● 01. 갤럭시_지문방지_TPU,SHOPPING,,50450,124010,22028.08,59479.55,70402.38,421.8408,False,141,77,band1,band1,False,0.0,0.0,0.0,4323.61,-1825.52,-25534.18,-14415.38,0.0
grp-a001-01-000000060531711,플립6_지문방지,○ 갤럭시 파워링크,WEB_SITE,갤럭시 Z 플립6,284354,413800,-42507.13,60076.05,102637.97,361.9039,False,166,97,band3,band2,False,0.0,0.0,0.0,-2287.62,-16332.33,-25263.98,-58699.26,0.0
grp-a001-01-000000047486489,01. 갤럭시S25_EZ강화유리,○ 02. 파워링크_MO,WEB_SITE,갤럭시 S25 (+/울트라/FE),146480,244750,-3435.0,61503.13,66307.59,322.0059,False,191,111,band3,band1,False,0.0,0.0,0.0,-4080.03,-6010.03,-24828.14,-30019.93,0.0
grp-a001-02-000000044743919,06. 아이폰13 시리즈,● [P_삭제금지]04. 아이폰_지문방지,SHOPPING,,111189,236900,27268.04,62266.15,52891.8,191.5882,False,325,187,band1,band1,False,0.0,0.0,0.0,5208.52,-5700.47,-8969.96,-25536.2,0.0
grp-a001-01-000000037423624,00. 일반필름,○ 02. 파워링크_PC,WEB_SITE,,197502,452800,67138.56,62912.71,90762.61,329.3859,False,191,111,band1,band1,False,0.0,0.0,0.0,-1646.93,-5476.93,22695.22,-11345.5,0.0
grp-a001-01-000000060604043,아이폰16프로맥스_강화유리,○ 아이폰 파워링크,WEB_SITE,아이폰16(추정 매핑),102084,281500,62439.67,63090.76,48365.51,380.0648,False,166,97,band1,band1,False,0.0,0.0,0.0,-4860.26,-3679.28,-2951.74,10840.19,0.0
grp-a001-01-000000060481591,S20플러스_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,,64914,127200,9428.49,64453.33,42982.63,388.2731,False,166,97,band2,band1,False,0.0,0.0,0.0,-1553.09,-7652.91,-19599.73,-26219.1,0.0
grp-a001-01-000000060765092,S21울트라_사생활보호,○ 갤럭시 파워링크,WEB_SITE,,38207,143100,45428.3,64913.95,68874.72,413.4647,False,157,94,band1,band1,False,0.0,0.0,0.0,-2570.39,6141.02,-12511.9,-10544.38,0.0
